    Y1, 1.000000 
    M3, 0.917808 
    U9, 0.452055 
    Q2, 0.424658 
   X10, 0.410959 
    I7, 0.383562 
    M7, 0.342466 
    T9, 0.232877 
    T1, 0.219178 
    Q3, 0.095890 
    F1, 0.082192 
    T8, 0.082192 
    X5, 0.082192 
    E9, 0.068493 
    X4, 0.054795 
    M6, 0.054795 
    T6, 0.054795 
   C10, 0.054795 
    B3, 0.041096 
    T7, 0.041096 
    O1, 0.027397 
    B4, 0.027397 
    Q8, 0.027397 
    I9, 0.027397 
    T2, 0.027397 
    M2, 0.013699 
    E8, 0.013699 
    C6, 0.013699 
    I6, 0.013699 
    B9, 0.013699 
   F10, 0.013699 
    F2, 0.013699 
   I10, 0.013699 
    B2, 0.013699 
    T3, 0.013699 
    Q9, 0.013699 
    M5, 0.000000 
    X9, 0.000000 
   B10, 0.000000 
    E7, 0.000000 
    X6, 0.000000 
    E4, 0.000000 
    E3, 0.000000 
    U6, 0.000000 
    U5, 0.000000 
    F3, 0.000000 
   U10, 0.000000 
   Q10, 0.000000 
    C9, 0.000000 
    B1, 0.000000 
    F9, 0.000000 
    B5, 0.000000 
    T4, 0.000000 
    X2, 0.000000 
    B7, 0.000000 
    E1, 0.000000 
    Q1, 0.000000 
    U8, 0.000000 
    B6, 0.000000 
    T5, 0.000000 
    B8, 0.000000 
    E2, 0.000000 
    U7, 0.000000 
    X1, 0.000000 
   E10, 0.000000 
   M10, 0.000000 
    U1, 0.000000 
    I1, 0.000000 
    Y9, 0.000000 
    M1, 0.000000 
    I2, 0.000000 
    I5, 0.000000 
    C7, 0.000000 
    E6, 0.000000 
    I4, 0.000000 
    X3, 0.000000 
   T10, 0.000000 
    C3, 0.000000 
    C1, 0.000000 
    M8, 0.000000 
    U2, 0.000000 
    M9, 0.000000 
    C8, 0.000000 
    C2, 0.000000 
    I3, 0.000000 
    I8, 0.000000 
    U3, 0.000000 
    U4, 0.000000 
