POLRPTS50, 1.000000 
POLRPTS57, 0.974576 
POLRATI6, 0.966102 
POLRPTI25, 0.966102 
POLRPFS1, 0.957627 
POLRPTS58, 0.932203 
POLRPTS52, 0.915254 
POLRPTS62, 0.898305 
POLRABT1, 0.881356 
POLRPTS51, 0.881356 
POLRPTI26, 0.838983 
POLRPTS59, 0.838983 
POLRPTS63, 0.838983 
POLRPTI17, 0.830508 
POLRPTI27, 0.830508 
POLRPTI18, 0.830508 
POLRPTS54, 0.796610 
POLRPTS49, 0.788136 
POLRPTS56, 0.779661 
POLRPTI29, 0.720339 
POLRPTS60, 0.694915 
POLRPFI1, 0.677966 
POLRPTI19, 0.593220 
POLRPTI21, 0.525424 
POLRPFS5, 0.381356 
POLRPFI3, 0.372881 
POLRMBT2, 0.288136 
POLRPTI20, 0.194915 
POLRPTS53, 0.194915 
POLRPFI2, 0.169492 
POLRMBT1, 0.152542 
POLRPTI31, 0.152542 
POLRABT2, 0.152542 
POLRPTS61, 0.152542 
POLRPFS4, 0.152542 
POLRPFS3, 0.152542 
POLRPTI30, 0.152542 
POLRMBT3, 0.152542 
POLRABT4, 0.144068 
POLRPTI28, 0.144068 
POLRPFS2, 0.144068 
POLRPTS55, 0.144068 
POLRPFS6, 0.144068 
POLRPFS7, 0.144068 
POLRABT3, 0.144068 
POLRPTS64, 0.144068 
POLRPFI4, 0.135593 
POLRPFS8, 0.135593 
POLRATI7, 0.135593 
POLRATI6, 0.135593 
POLRSTS4, 0.135593 
POLRATI16, 0.135593 
POLRATI15, 0.135593 
POLRATI5, 0.135593 
POLRSTS3, 0.135593 
POLRMBT4, 0.135593 
POLRPTI24, 0.135593 
POLRSTS2, 0.135593 
POLRATI14, 0.135593 
POLRATI4, 0.135593 
POLRATI8, 0.135593 
POLRATI3, 0.135593 
POLRPTI32, 0.135593 
POLRATI1, 0.135593 
POLRATI13, 0.135593 
POLRATI10, 0.135593 
POLRSTS1, 0.135593 
POLRATI11, 0.118644 
POLRATI12, 0.118644 
POLRPTI22, 0.101695 
   POL, 0.101695 
   POL, 0.093220 
POLRATI9, 0.000000 
