    O7, 1.000000 
    X7, 0.931373 
    W2, 0.921569 
    W3, 0.911765 
    O2, 0.862745 
    P4, 0.803922 
    B8, 0.480392 
    N6, 0.431373 
    O6, 0.382353 
    N5, 0.362745 
    B4, 0.352941 
    T7, 0.333333 
    T4, 0.303922 
   X10, 0.274510 
    X8, 0.264706 
    P5, 0.225490 
    W5, 0.215686 
    X9, 0.205882 
    B8, 0.196078 
    B6, 0.176471 
    O9, 0.176471 
    W7, 0.156863 
    X7, 0.156863 
   B10, 0.137255 
    P9, 0.127451 
    X1, 0.107843 
    P1, 0.107843 
    O9, 0.107843 
    B4, 0.107843 
    B7, 0.098039 
    T3, 0.078431 
    W8, 0.078431 
    W9, 0.078431 
    W8, 0.078431 
    P4, 0.049020 
    N3, 0.039216 
    T2, 0.039216 
    P6, 0.039216 
    T1, 0.039216 
    M7, 0.039216 
    B3, 0.029412 
    O6, 0.029412 
    P8, 0.029412 
    X9, 0.029412 
    W1, 0.029412 
    N2, 0.029412 
    N1, 0.029412 
    P3, 0.019608 
    T2, 0.019608 
    T6, 0.019608 
    P2, 0.019608 
    O3, 0.019608 
    O5, 0.019608 
    M8, 0.019608 
    P7, 0.019608 
    O8, 0.019608 
    M1, 0.019608 
    T3, 0.019608 
    W4, 0.019608 
    P1, 0.019608 
    T4, 0.009804 
    T5, 0.009804 
    W2, 0.009804 
    P5, 0.009804 
    B9, 0.009804 
    B3, 0.009804 
    P8, 0.009804 
    W6, 0.009804 
    B2, 0.009804 
    O7, 0.009804 
    P6, 0.009804 
    M3, 0.000000 
    T1, 0.000000 
    P7, 0.000000 
    M6, 0.000000 
    O2, 0.000000 
   B10, 0.000000 
    O8, 0.000000 
    P9, 0.000000 
    W5, 0.000000 
    W6, 0.000000 
    N7, 0.000000 
    P2, 0.000000 
    X8, 0.000000 
    W1, 0.000000 
    W7, 0.000000 
    B7, 0.000000 
    O1, 0.000000 
    P3, 0.000000 
    M2, 0.000000 
    N8, 0.000000 
    X1, 0.000000 
    O3, 0.000000 
    B1, 0.000000 
    O1, 0.000000 
    B9, 0.000000 
    M5, 0.000000 
    O5, 0.000000 
    N9, 0.000000 
    B2, 0.000000 
   X10, 0.000000 
    T5, 0.000000 
    B1, 0.000000 
