POLPST1, 1.000000 
POLLF6, 1.000000 
POLOF2, 0.983051 
POLLF2, 0.983051 
POLMST1, 0.508475 
POLLF3, 0.457627 
POLG16, 0.440678 
POLTT1, 0.406780 
POLG30, 0.389831 
POLLF5, 0.254237 
POLG24, 0.254237 
POLLF1, 0.220339 
POLG15, 0.220339 
POLOF3, 0.186441 
POLG22, 0.186441 
 POLG8, 0.118644 
POLG23, 0.101695 
POLLP6, 0.084746 
POLPST2, 0.084746 
POLG31, 0.084746 
 POLG7, 0.084746 
POLOF1, 0.067797 
POLLP4, 0.067797 
POLPST3, 0.067797 
POLG32, 0.050847 
POLOF4, 0.050847 
POLLP5, 0.050847 
POLG14, 0.033898 
POLG21, 0.033898 
POLAST1, 0.033898 
 POLG1, 0.033898 
POLMST3, 0.016949 
POLLP3, 0.016949 
POLG10, 0.016949 
POLG18, 0.016949 
POLLF4, 0.016949 
 POLG2, 0.016949 
POLMST4, 0.000000 
 POLG3, 0.000000 
POLG29, 0.000000 
POLG11, 0.000000 
POLPST4, 0.000000 
 POLG4, 0.000000 
POLG19, 0.000000 
POLAST4, 0.000000 
POLG26, 0.000000 
POLLP2, 0.000000 
POLMST2, 0.000000 
POLG13, 0.000000 
POLAST3, 0.000000 
 POLG9, 0.000000 
POLTT6, 0.000000 
POLTT4, 0.000000 
POLAST2, 0.000000 
POLLP1, 0.000000 
POLG28, 0.000000 
POLTT5, 0.000000 
POLG12, 0.000000 
POLG27, 0.000000 
POLG20, 0.000000 
 POLG5, 0.000000 
 POLG6, 0.000000 
POLTT2, 0.000000 
POLTT3, 0.000000 
