POLPST1, 1.000000 
POLTT1, 0.256757 
POLMST1, 0.094595 
POLPST3, 0.094595 
POLG10, 0.067568 
POLG16, 0.054054 
POLOF2, 0.040541 
POLG18, 0.027027 
POLG24, 0.027027 
POLMST3, 0.027027 
POLOF3, 0.027027 
POLLF6, 0.027027 
 POLG1, 0.013514 
 POLG4, 0.013514 
 POLG7, 0.013514 
POLG22, 0.013514 
POLG11, 0.013514 
POLG30, 0.013514 
POLG31, 0.013514 
POLG32, 0.013514 
POLTT4, 0.013514 
POLTT5, 0.013514 
POLPST4, 0.013514 
POLLF1, 0.013514 
POLLF5, 0.013514 
POLLP2, 0.013514 
POLLP3, 0.013514 
POLLP6, 0.013514 
 POLG2, 0.000000 
 POLG3, 0.000000 
 POLG5, 0.000000 
 POLG6, 0.000000 
 POLG8, 0.000000 
 POLG9, 0.000000 
POLG13, 0.000000 
POLG14, 0.000000 
POLG15, 0.000000 
POLG19, 0.000000 
POLG20, 0.000000 
POLG21, 0.000000 
POLG23, 0.000000 
POLG12, 0.000000 
POLG26, 0.000000 
POLG27, 0.000000 
POLG28, 0.000000 
POLG29, 0.000000 
POLTT2, 0.000000 
POLTT3, 0.000000 
POLTT6, 0.000000 
POLAST3, 0.000000 
POLAST4, 0.000000 
POLMST2, 0.000000 
POLMST4, 0.000000 
POLPST2, 0.000000 
POLOF1, 0.000000 
POLOF4, 0.000000 
POLLF2, 0.000000 
POLLF3, 0.000000 
POLLF4, 0.000000 
POLAST1, 0.000000 
POLAST2, 0.000000 
POLLP1, 0.000000 
POLLP4, 0.000000 
POLLP5, 0.000000 
