    X1, 1.000000 
    P5, 0.926829 
    B2, 0.926829 
    Q1, 0.756098 
    P6, 0.682927 
    P3, 0.609756 
    P4, 0.609756 
   X10, 0.585366 
   T10, 0.585366 
   Q10, 0.585366 
    C2, 0.585366 
   J10, 0.560976 
    B1, 0.560976 
    J6, 0.536585 
    J9, 0.512195 
    P7, 0.487805 
    U3, 0.487805 
    Q2, 0.487805 
    Q9, 0.487805 
    T3, 0.463415 
    T4, 0.463415 
    T9, 0.463415 
    J7, 0.439024 
    U2, 0.439024 
    J1, 0.439024 
    I6, 0.439024 
   B10, 0.414634 
    F1, 0.390244 
    B9, 0.390244 
    I3, 0.390244 
    F3, 0.365854 
    O1, 0.365854 
   C10, 0.365854 
    J2, 0.365854 
    X9, 0.341463 
    E3, 0.341463 
    I4, 0.341463 
    I2, 0.341463 
    T2, 0.317073 
    O2, 0.317073 
    B3, 0.317073 
    F5, 0.317073 
    F8, 0.292683 
    J3, 0.292683 
    I9, 0.292683 
    T8, 0.292683 
    C3, 0.268293 
    P1, 0.268293 
    U4, 0.268293 
    I8, 0.243902 
    U9, 0.243902 
    I7, 0.219512 
   F10, 0.219512 
    P2, 0.195122 
   E10, 0.170732 
    E1, 0.170732 
    E2, 0.146341 
   I10, 0.146341 
    Q8, 0.121951 
    T7, 0.121951 
    E6, 0.121951 
    J5, 0.097561 
    F4, 0.097561 
    E4, 0.097561 
    F2, 0.097561 
    B4, 0.073171 
    E9, 0.073171 
    B6, 0.073171 
    U1, 0.048780 
    I5, 0.048780 
    B7, 0.024390 
   U10, 0.024390 
    T6, 0.024390 
    C6, 0.024390 
    E5, 0.000000 
    X8, 0.000000 
    B5, 0.000000 
