   POL, 1.000000 
   POL, 0.983333 
POLRMBT4, 0.925000 
POLRPTI22, 0.883333 
POLRATI9, 0.866667 
POLRSTS1, 0.841667 
POLRATI1, 0.808333 
POLRATI3, 0.800000 
POLRSTS2, 0.766667 
POLRATI11, 0.758333 
POLRATI10, 0.733333 
POLRATI12, 0.725000 
POLRSTS3, 0.708333 
POLRATI4, 0.675000 
POLRSTS4, 0.625000 
POLRATI8, 0.608333 
POLRATI13, 0.475000 
POLRPTI24, 0.475000 
POLRPTI32, 0.433333 
POLRATI16, 0.375000 
POLRATI5, 0.308333 
POLRATI6, 0.300000 
POLRATI15, 0.208333 
POLRATI7, 0.191667 
POLRPTS64, 0.191667 
POLRATI14, 0.133333 
POLRPTS55, 0.133333 
POLRPTI31, 0.133333 
POLRPTI28, 0.125000 
POLRABT3, 0.091667 
POLRABT2, 0.091667 
POLRPTI21, 0.091667 
POLRPTS61, 0.083333 
POLRPTS56, 0.066667 
POLRABT4, 0.058333 
POLRPTI30, 0.058333 
POLRPTS60, 0.050000 
POLRPTS53, 0.016667 
POLRPTS63, 0.016667 
POLRATI6, 0.008333 
POLRPTI29, 0.008333 
POLRPTI19, 0.000000 
POLRMBT2, 0.000000 
POLRPTS54, 0.000000 
POLRPTS59, 0.000000 
POLRPTI18, 0.000000 
POLRPTS58, 0.000000 
POLRPTI20, 0.000000 
POLRPTS49, 0.000000 
POLRPTI26, 0.000000 
POLRPTI17, 0.000000 
POLRMBT1, 0.000000 
POLRPTS62, 0.000000 
POLRMBT3, 0.000000 
POLRPTI27, 0.000000 
POLRABT1, 0.000000 
POLRPTI25, 0.000000 
POLRPFS8, 0.000000 
POLRPFS2, 0.000000 
POLRPTS52, 0.000000 
POLRPFS3, 0.000000 
POLRPFS4, 0.000000 
POLRPFS7, 0.000000 
POLRPFS6, 0.000000 
POLRPTS51, 0.000000 
POLRPFI4, 0.000000 
POLRPTS57, 0.000000 
POLRPFS5, 0.000000 
POLRPFS1, 0.000000 
POLRPFI2, 0.000000 
POLRPFI3, 0.000000 
POLRPFI1, 0.000000 
POLRPTS50, 0.000000 
